id,date_account_created,date_account_created_Q,timestamp_first_active,date_first_booking,date_first_booking_Q,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
mswwy65q4o,3/1/2010,Q1,2.01E+13,,Q1,-unknown-,36,basic,2,en,other,craigslist,omg,Web,Windows Desktop,Firefox,NDF
yyikx9ztzu,3/2/2010,Q1,2.01E+13,3/2/2010,Q1,-unknown-,40,basic,3,en,sem-non-brand,other,untracked,Web,Mac Desktop,Safari,US
rzh9fet0aj,3/2/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,other,craigslist,untracked,Web,iPad,Mobile Safari,NDF
wgyw2nwafd,3/2/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,3,en,content,google,,Web,Other/Unknown,-unknown-,NDF
to2hnhh1bc,3/2/2010,Q1,2.01E+13,3/5/2010,Q1,-unknown-,18,basic,2,en,direct,direct,untracked,Web,iPad,Mobile Safari,US
k9zs5iak6w,3/3/2010,Q1,2.01E+13,3/3/2010,Q1,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
fdznpbty8y,3/3/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,other,craigslist,untracked,Web,iPad,Mobile Safari,NDF
ju7u7y9bo1,3/3/2010,Q1,2.01E+13,3/3/2010,Q1,MALE,35,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,US
zpfucx0ipa,3/3/2010,Q1,2.01E+13,3/6/2010,Q1,MALE,36,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
skrth14l98,3/4/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
23czs745fi,3/4/2010,Q1,2.01E+13,3/5/2010,Q1,FEMALE,37,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
ylb45ot5by,3/5/2010,Q1,2.01E+13,,Q1,MALE,35,basic,3,en,sem-non-brand,other,omg,Web,Mac Desktop,Safari,NDF
r0kg0xtwpf,3/5/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,0,en,sem-non-brand,google,linked,Web,iPad,Mobile Safari,NDF
3rcltoc165,3/5/2010,Q1,2.01E+13,3/8/2010,Q1,-unknown-,42,basic,2,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
3tyrowqzr9,3/5/2010,Q1,2.01E+13,4/18/2010,Q2,-unknown-,40,basic,2,en,seo,google,linked,Web,Mac Desktop,Firefox,ES
1plg7bk21b,3/6/2010,Q1,2.01E+13,3/15/2010,Q1,-unknown-,40,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
z2m5ub0h0h,3/6/2010,Q1,2.01E+13,,Q1,FEMALE,33,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,NDF
b9gk1av7rt,3/6/2010,Q1,2.01E+13,3/7/2010,Q1,-unknown-,40,basic,0,en,content,google,,Web,Other/Unknown,-unknown-,US
1r5wy9nxcs,3/6/2010,Q1,2.01E+13,3/10/2010,Q1,-unknown-,40,basic,0,fr,other,craigslist,untracked,Web,Mac Desktop,Safari,US
3qsa4lo7eg,3/6/2010,Q1,2.01E+13,3/8/2010,Q1,FEMALE,5,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,FR
tpu2qt3yzw,3/7/2010,Q1,2.01E+13,3/8/2010,Q1,-unknown-,40,basic,3,en,direct,direct,untracked,Web,iPad,Mobile Safari,other
fjs54jvq2s,3/7/2010,Q1,2.01E+13,3/12/2010,Q1,-unknown-,18,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
v31grxlt55,3/7/2010,Q1,2.01E+13,3/7/2010,Q1,-unknown-,40,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
jtmmh6dtq9,3/8/2010,Q1,2.01E+13,3/22/2010,Q1,-unknown-,33,basic,2,en,other,craigslist,linked,Web,Mac Desktop,Safari,FR
164t1ruisy,3/8/2010,Q1,2.01E+13,,Q1,FEMALE,40,basic,0,en,other,craigslist,untracked,Web,iPad,Mobile Safari,NDF
nhusfpisf6,3/8/2010,Q1,2.01E+13,4/15/2010,Q2,-unknown-,40,basic,3,en,content,google,,Web,Other/Unknown,-unknown-,US
619ffwnpjz,3/8/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
gwtsd4te19,3/8/2010,Q1,2.01E+13,3/8/2010,Q1,MALE,33,basic,0,en,other,craigslist,untracked,Web,Mac Desktop,Safari,US
jju39diyiu,3/8/2010,Q1,2.01E+13,,Q1,-unknown-,27,basic,0,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
i4edhlimed,3/16/2010,Q1,2.01E+13,4/6/2010,Q2,FEMALE,44,basic,0,en,seo,google,untracked,Web,Mac Desktop,Safari,US
efo7y4w42u,3/9/2010,Q1,2.01E+13,,Q1,FEMALE,44,facebook,2,en,other,craigslist,omg,Web,Desktop (Other),Firefox,NDF
lt2lcjrbbt,3/10/2010,Q1,2.01E+13,,Q1,-unknown-,53,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
z4gv6bmyy7,3/10/2010,Q1,2.01E+13,3/10/2010,Q1,FEMALE,35,basic,3,en,seo,google,untracked,Web,Mac Desktop,Chrome,US
qvfgjugm8a,3/10/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
vnlfsfrxzy,3/10/2010,Q1,2.01E+13,3/22/2010,Q1,-unknown-,47,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
jdy1ic9k4m,3/10/2010,Q1,2.01E+13,3/10/2010,Q1,-unknown-,40,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,US
mkcaeq27iw,3/10/2010,Q1,2.01E+13,3/12/2010,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,other
8c58dglkjc,3/10/2010,Q1,2.01E+13,,Q1,FEMALE,30,basic,0,en,seo,google,untracked,Web,Mac Desktop,Firefox,NDF
fmss7nq5uh,3/11/2010,Q1,2.01E+13,3/14/2010,Q1,FEMALE,39,basic,2,en,other,craigslist,linked,Web,Mac Desktop,Firefox,US
l6b51zsk0b,3/11/2010,Q1,2.01E+13,3/11/2010,Q1,FEMALE,45,basic,3,en,seo,facebook,omg,Web,Mac Desktop,Safari,US
8q89zox0nj,3/11/2010,Q1,2.01E+13,,Q1,-unknown-,54,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
sxx8m55bq3,3/11/2010,Q1,2.01E+13,3/13/2010,Q1,MALE,25,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR
azq8nubqpb,3/11/2010,Q1,2.01E+13,,Q1,FEMALE,38,facebook,2,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
1sfwm3r6ax,3/11/2010,Q1,2.01E+13,,Q1,FEMALE,47,facebook,2,en,sem-non-brand,google,linked,Web,Windows Desktop,IE,NDF
9pthv2dj2u,3/12/2010,Q1,2.01E+13,3/12/2010,Q1,FEMALE,57,basic,3,en,content,google,untracked,Web,Mac Desktop,Chrome,US
lto34vewef,3/12/2010,Q1,2.01E+13,,Q1,MALE,32,facebook,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
i40huwxnxj,3/12/2010,Q1,2.01E+13,3/19/2010,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
c7mtjqq27g,3/13/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,NDF
08zribz6lb,3/13/2010,Q1,2.01E+13,3/19/2010,Q1,-unknown-,43,basic,2,en,content,google,untracked,Web,iPad,Mobile Safari,US
0484tgzedi,3/13/2010,Q1,2.01E+13,,Q1,-unknown-,33,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
rqt4fs7tgv,3/13/2010,Q1,2.01E+13,3/14/2010,Q1,MALE,60,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,RockMelt,US
39zddogscp,3/13/2010,Q1,2.01E+13,3/15/2010,Q1,FEMALE,29,basic,0,en,seo,other,tracked-other,Web,Mac Desktop,Chrome,US
qajtbc9sxo,3/14/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
0yb3medm94,3/14/2010,Q1,2.01E+13,3/14/2010,Q1,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
o2vi06sgkj,3/14/2010,Q1,2.01E+13,3/15/2010,Q1,-unknown-,40,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
dey77qlhmz,3/14/2010,Q1,2.01E+13,3/15/2010,Q1,-unknown-,40,basic,3,en,seo,facebook,linked,Web,Mac Desktop,Firefox,US
ezkyrpdeo8,3/14/2010,Q1,2.01E+13,3/15/2010,Q1,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
pyce1jzuzo,3/14/2010,Q1,2.01E+13,3/29/2010,Q1,FEMALE,32,basic,0,en,seo,google,untracked,Web,Windows Desktop,Chrome,US
kd3gfwe476,3/14/2010,Q1,2.01E+13,3/17/2010,Q1,-unknown-,40,basic,3,en,direct,direct,tracked-other,Web,Mac Desktop,Chrome,FR
nddgfoqsmc,3/14/2010,Q1,2.01E+13,3/15/2010,Q1,MALE,43,facebook,3,en,seo,google,untracked,Web,Desktop (Other),Chromium,US
lq0fec8hfd,3/15/2010,Q1,2.01E+13,3/16/2010,Q1,FEMALE,30,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
2fauin9rez,3/15/2010,Q1,2.01E+13,3/15/2010,Q1,FEMALE,29,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,US
714s9sj8rc,3/15/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,seo,google,omg,Web,iPad,Mobile Safari,NDF
zfcvq4vj94,3/15/2010,Q1,2.01E+13,4/20/2010,Q2,FEMALE,42,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
bwzhjps811,3/15/2010,Q1,2.01E+13,3/16/2010,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
208xgc8449,3/15/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,3,en,seo,google,,Web,Other/Unknown,-unknown-,NDF
8kjcxgk0sl,3/15/2010,Q1,2.01E+13,4/12/2010,Q2,-unknown-,34,basic,0,en,other,craigslist,linked,Web,Mac Desktop,Chrome,US
0p94c49eoo,3/15/2010,Q1,2.01E+13,3/16/2010,Q1,-unknown-,19,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
8nwchwpq2o,3/15/2010,Q1,2.01E+13,3/15/2010,Q1,-unknown-,40,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
y9lkqvfv1r,3/16/2010,Q1,2.01E+13,3/19/2010,Q1,-unknown-,32,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
3d0bcb2nvb,3/16/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
oumij0583h,3/16/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
8hou630j7f,3/16/2010,Q1,2.01E+13,3/16/2010,Q1,-unknown-,32,basic,3,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
dl6lf5iqw8,3/16/2010,Q1,2.01E+13,3/17/2010,Q1,FEMALE,30,facebook,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
r3i72eb2ae,3/16/2010,Q1,2.01E+13,3/29/2010,Q1,MALE,44,basic,2,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
meodytp38t,3/16/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,omg,Web,Mac Desktop,Chrome,NDF
hl1931pqo3,3/16/2010,Q1,2.01E+13,,Q1,-unknown-,47,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
2x8pnntq9x,3/18/2010,Q1,2.01E+13,3/19/2010,Q1,-unknown-,40,basic,3,en,other,craigslist,omg,Web,Windows Desktop,IE,FR
7q4lkd34g7,3/18/2010,Q1,2.01E+13,5/21/2010,Q2,-unknown-,40,basic,2,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
xoq994nhd4,3/18/2010,Q1,2.01E+13,3/18/2010,Q1,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
bsb3iicgiy,3/18/2010,Q1,2.01E+13,,Q1,-unknown-,40,facebook,3,en,seo,google,,Web,Other/Unknown,-unknown-,NDF
6wdr9zaflp,3/18/2010,Q1,2.01E+13,3/19/2010,Q1,MALE,48,basic,1,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
cjntios911,3/18/2010,Q1,2.01E+13,,Q1,FEMALE,42,facebook,2,en,other,craigslist,linked,Web,Mac Desktop,Safari,NDF
3aedeciszj,3/18/2010,Q1,2.01E+13,,Q1,FEMALE,59,facebook,2,en,direct,direct,product,Web,Windows Desktop,IE,NDF
4hq0083zi1,3/18/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,seo,google,untracked,Web,Mac Desktop,Firefox,NDF
myo86rnosj,3/18/2010,Q1,2.01E+13,3/20/2010,Q1,MALE,32,facebook,3,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
9qhkkxurzt,3/18/2010,Q1,2.01E+13,,Q1,FEMALE,32,basic,2,en,other,craigslist,linked,Web,Mac Desktop,Firefox,NDF
gzlqc7mz1o,3/19/2010,Q1,2.01E+13,3/26/2010,Q1,-unknown-,40,basic,3,en,seo,google,,Web,Other/Unknown,-unknown-,US
ilzqevkiv6,3/19/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
9nf2vrjee0,3/19/2010,Q1,2.01E+13,3/19/2010,Q1,MALE,51,basic,2,en,other,craigslist,linked,Web,Windows Desktop,Firefox,US
fn9i5v97zr,3/19/2010,Q1,2.01E+13,3/25/2010,Q1,MALE,45,basic,2,en,seo,google,linked,Web,Mac Desktop,Chrome,US
7wp59ymyfg,3/19/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,sem-non-brand,other,,Web,Other/Unknown,-unknown-,NDF
1rk8pr9sd0,3/19/2010,Q1,2.01E+13,3/28/2010,Q1,-unknown-,40,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
7xhksd1tuv,3/19/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
p7zoovvqb3,3/19/2010,Q1,2.01E+13,3/21/2010,Q1,-unknown-,52,basic,3,en,content,google,omg,Web,iPad,Mobile Safari,US
sab3gx63z4,3/19/2010,Q1,2.01E+13,3/19/2010,Q1,-unknown-,40,basic,3,en,seo,google,,Web,Other/Unknown,-unknown-,US
z2mejhxhvf,3/19/2010,Q1,2.01E+13,4/10/2010,Q2,-unknown-,47,basic,2,en,seo,facebook,untracked,Web,Windows Desktop,IE,US
m1trxudwtq,3/19/2010,Q1,2.01E+13,3/25/2010,Q1,-unknown-,40,basic,0,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
ewt2zkfelb,3/20/2010,Q1,2.01E+13,3/20/2010,Q1,-unknown-,40,basic,2,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,US
dc9z0c9qyh,3/20/2010,Q1,2.01E+13,3/23/2010,Q1,-unknown-,38,basic,0,en,other,craigslist,untracked,Web,Mac Desktop,Safari,FR
96nftukfqo,3/20/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,NDF
mbjxmbwngx,3/20/2010,Q1,2.01E+13,3/6/2011,Q1,MALE,36,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
ri0rdw8dv0,3/20/2010,Q1,2.01E+13,,Q1,FEMALE,46,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
6bbegns0g8,3/20/2010,Q1,2.01E+13,3/21/2010,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,CA
lb8siilz9t,3/20/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,seo,google,,Web,Other/Unknown,-unknown-,NDF
v824vqs9tn,3/20/2010,Q1,2.01E+13,,Q1,MALE,51,basic,2,en,content,google,linked,Web,Windows Desktop,IE,NDF
y3u5ul6zdb,3/21/2010,Q1,2.01E+13,3/21/2010,Q1,-unknown-,40,basic,3,en,other,craigslist,untracked,Web,Windows Desktop,Firefox,US
7mybd8yxvf,3/21/2010,Q1,2.01E+13,,Q1,MALE,31,basic,2,de,other,craigslist,untracked,Web,iPhone,-unknown-,NDF
at8f5d4fme,3/22/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,3,en,direct,direct,untracked,Web,iPad,-unknown-,NDF
jy29mjfc0u,3/22/2010,Q1,2.01E+13,3/22/2010,Q1,-unknown-,40,basic,0,en,seo,google,omg,Web,iPad,Mobile Safari,US
vmbq6kd8rf,3/22/2010,Q1,2.01E+13,3/22/2010,Q1,FEMALE,57,basic,2,en,other,craigslist,omg,Web,Mac Desktop,Firefox,US
g0oohacz1k,3/22/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,3,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
ywtl725uub,3/22/2010,Q1,2.01E+13,3/22/2010,Q1,-unknown-,40,basic,3,en,content,google,,Web,Other/Unknown,-unknown-,US
9tgxi1o1ci,3/23/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
nqjv3udkar,3/23/2010,Q1,2.01E+13,12/11/2010,Q4,FEMALE,40,basic,0,en,other,craigslist,untracked,Web,Windows Desktop,Chrome,PT
5e6lo2i2m9,3/23/2010,Q1,2.01E+13,4/9/2010,Q2,FEMALE,31,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,other
hd8n2vcnh7,3/23/2010,Q1,2.01E+13,3/24/2010,Q1,MALE,39,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
gblq4gziw0,3/23/2010,Q1,2.01E+13,3/25/2010,Q1,-unknown-,40,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
obnyc7z50d,3/23/2010,Q1,2.01E+13,3/24/2010,Q1,FEMALE,61,facebook,3,en,sem-non-brand,google,tracked-other,Web,Mac Desktop,Safari,US
8nt3tn9rxz,3/24/2010,Q1,2.01E+13,4/2/2010,Q2,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
f6dszs8xce,3/24/2010,Q1,2.01E+13,3/25/2010,Q1,MALE,64,basic,2,en,seo,google,untracked,Web,Windows Desktop,IE,US
i8q93p96t0,3/24/2010,Q1,2.01E+13,3/24/2010,Q1,MALE,35,facebook,2,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,US
fdgpbt5byi,3/25/2010,Q1,2.01E+13,3/26/2010,Q1,-unknown-,40,basic,3,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
qz64wbav5b,3/25/2010,Q1,2.01E+13,3/25/2010,Q1,-unknown-,40,basic,3,en,other,craigslist,untracked,Web,Windows Desktop,IE,US
67jmnw0euc,3/25/2010,Q1,2.01E+13,3/26/2010,Q1,-unknown-,39,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,US
mxnhvrr67n,3/25/2010,Q1,2.01E+13,3/25/2010,Q1,-unknown-,40,facebook,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
47wdhtdini,3/25/2010,Q1,2.01E+13,,Q1,-unknown-,72,basic,0,en,content,google,,Web,Other/Unknown,-unknown-,NDF
uhbkw5exeg,3/25/2010,Q1,2.01E+13,4/17/2010,Q2,MALE,70,facebook,2,en,direct,direct,tracked-other,Web,Mac Desktop,Chrome,US
iu07374sr5,3/25/2010,Q1,2.01E+13,3/26/2010,Q1,-unknown-,40,basic,2,en,sem-non-brand,google,untracked,Web,iPhone,-unknown-,US
fi5x88il0t,3/25/2010,Q1,2.01E+13,4/12/2010,Q2,-unknown-,40,basic,0,en,other,craigslist,untracked,Web,Mac Desktop,Safari,US
1ok8je1zsw,3/25/2010,Q1,2.01E+13,,Q1,FEMALE,45,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,NDF
97oxlyiw48,3/26/2010,Q1,2.01E+13,3/26/2010,Q1,-unknown-,40,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
36m2hgioax,3/26/2010,Q1,2.01E+13,,Q1,-unknown-,42,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
10b1mb478j,3/26/2010,Q1,2.01E+13,7/24/2010,Q3,-unknown-,40,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
1lyrkm20j5,3/26/2010,Q1,2.01E+13,3/31/2010,Q1,-unknown-,40,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,FR
pn4dcb27fv,3/26/2010,Q1,2.01E+13,4/2/2010,Q2,FEMALE,28,basic,3,en,other,craigslist,omg,Web,Windows Desktop,IE,US
09i58csdl3,3/27/2010,Q1,2.01E+13,8/13/2010,Q3,MALE,52,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
f4ykjobwro,3/27/2010,Q1,2.01E+13,,Q1,MALE,37,facebook,3,en,other,craigslist,tracked-other,Web,Windows Desktop,Chrome,NDF
t93kik6s88,3/27/2010,Q1,2.01E+13,3/27/2010,Q1,-unknown-,40,facebook,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
m0d85egjx6,3/27/2010,Q1,2.01E+13,3/27/2010,Q1,-unknown-,29,basic,3,en,seo,google,linked,Web,Mac Desktop,Chrome,US
kw7qyvlhsq,3/28/2010,Q1,2.01E+13,3/28/2010,Q1,MALE,70,facebook,3,en,other,craigslist,untracked,Web,Windows Desktop,Chrome,US
bdktvycjki,3/28/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,3,en,content,google,,Web,Other/Unknown,-unknown-,NDF
bbel7f8v5r,3/29/2010,Q1,2.01E+13,3/29/2010,Q1,FEMALE,67,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
lfyel5e7ld,3/29/2010,Q1,2.01E+13,3/29/2010,Q1,MALE,46,basic,2,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
9wcp534m13,3/29/2010,Q1,2.01E+13,4/2/2010,Q2,-unknown-,40,basic,3,en,content,google,,Web,Other/Unknown,-unknown-,FR
92exeluf1d,3/29/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
6bapkl8rkt,3/29/2010,Q1,2.01E+13,3/30/2010,Q1,-unknown-,38,basic,3,en,seo,google,untracked,Web,Mac Desktop,Chrome,US
uy9u2w4o04,3/30/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
frz8tywqin,3/30/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
atuisqv42a,3/30/2010,Q1,2.01E+13,3/31/2010,Q1,FEMALE,55,basic,2,en,sem-non-brand,google,untracked,Web,Mac Desktop,Firefox,US
8xecy1uwy0,3/30/2010,Q1,2.01E+13,3/31/2010,Q1,FEMALE,30,basic,3,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
1i36cmzttm,3/30/2010,Q1,2.01E+13,4/3/2010,Q2,-unknown-,40,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
53ty7sndm5,3/30/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
p8caxb7wj5,3/31/2010,Q1,2.01E+13,4/2/2010,Q2,-unknown-,37,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Firefox,US
uhlqaqbtxm,3/31/2010,Q1,2.01E+13,3/31/2010,Q1,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
rhuyrip1sb,3/31/2010,Q1,2.01E+13,4/1/2010,Q2,-unknown-,40,facebook,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
pb7creckcc,3/31/2010,Q1,2.01E+13,,Q1,-unknown-,43,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
rgar4wqpgc,3/31/2010,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,other,craigslist,linked,Web,Mac Desktop,Safari,NDF
usbnr61ory,3/31/2010,Q1,2.01E+13,,Q1,-unknown-,40,facebook,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
wpkieepqt7,4/1/2010,Q2,2.01E+13,4/1/2010,Q2,MALE,52,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
z5mabkahby,4/2/2010,Q2,2.01E+13,,Q1,MALE,40,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
jfgktypdka,4/2/2010,Q2,2.01E+13,,Q1,FEMALE,42,facebook,2,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
z26yexgsfv,4/2/2010,Q2,2.01E+13,6/21/2010,Q2,-unknown-,31,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,ES
yct13ahh0a,4/2/2010,Q2,2.01E+13,,Q1,FEMALE,18,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Firefox,NDF
sy3gvih73c,4/2/2010,Q2,2.01E+13,4/4/2010,Q2,FEMALE,31,basic,0,en,seo,google,untracked,Web,Mac Desktop,Chrome,US
80u3akmo1j,4/2/2010,Q2,2.01E+13,,Q1,-unknown-,34,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
1gh5kbpxx7,4/3/2010,Q2,2.01E+13,,Q1,-unknown-,32,basic,2,en,other,craigslist,tracked-other,Web,Mac Desktop,Safari,NDF
hpjm8vv5w9,4/3/2010,Q2,2.01E+13,4/7/2010,Q2,-unknown-,40,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
fx525648ad,4/3/2010,Q2,2.01E+13,4/3/2010,Q2,-unknown-,40,basic,3,en,seo,google,omg,Web,Mac Desktop,Firefox,US
cge4ibk0nz,4/3/2010,Q2,2.01E+13,4/7/2010,Q2,-unknown-,40,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
2ryibplmo9,4/3/2010,Q2,2.01E+13,4/5/2010,Q2,FEMALE,41,basic,3,en,sem-non-brand,google,tracked-other,Web,Mac Desktop,Safari,US
s55gicqg1d,4/3/2010,Q2,2.01E+13,4/3/2010,Q2,MALE,29,basic,3,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,US
n10moy4054,4/4/2010,Q2,2.01E+13,4/6/2010,Q2,FEMALE,34,basic,3,en,other,craigslist,linked,Web,Mac Desktop,Safari,US
zte1gzuphx,4/4/2010,Q2,2.01E+13,4/5/2010,Q2,-unknown-,40,basic,2,en,content,google,,Web,Other/Unknown,-unknown-,US
0gv72o0m8o,4/4/2010,Q2,2.01E+13,4/5/2010,Q2,FEMALE,54,basic,3,en,direct,direct,omg,Web,Android Phone,Android Browser,US
